path,nodes,edges,avg_deg,max_deg,min_deg,deg_median,deg_std,components,largest_cc,avg_cc_size,directed,clustering,dataset,split,density,edges_per_node
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/152.graphml,6,15,5.0,5,5,5.0,0.0,1,6,6.0,False,1.0,complete,train,0.5,2.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/153.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,train,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/154.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,train,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/155.graphml,5,10,4.0,4,4,4.0,0.0,1,5,5.0,False,1.0,complete,train,0.5,2.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/156.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,train,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/157.graphml,8,28,7.0,7,7,7.0,0.0,1,8,8.0,False,1.0,complete,train,0.5,3.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/158.graphml,8,28,7.0,7,7,7.0,0.0,1,8,8.0,False,1.0,complete,train,0.5,3.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/159.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,train,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/16.graphml,6,15,5.0,5,5,5.0,0.0,1,6,6.0,False,1.0,complete,train,0.5,2.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/160.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,train,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/161.graphml,7,21,6.0,6,6,6.0,0.0,1,7,7.0,False,1.0,complete,train,0.5,3.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/162.graphml,9,36,8.0,8,8,8.0,0.0,1,9,9.0,False,1.0,complete,train,0.5,4.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/163.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,train,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/164.graphml,7,21,6.0,6,6,6.0,0.0,1,7,7.0,False,1.0,complete,train,0.5,3.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/165.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,train,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/166.graphml,6,15,5.0,5,5,5.0,0.0,1,6,6.0,False,1.0,complete,train,0.5,2.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/167.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,train,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/168.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,train,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/169.graphml,15,105,14.0,14,14,14.0,0.0,1,15,15.0,False,1.0,complete,train,0.5,7.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/17.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,train,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/170.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,train,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/171.graphml,10,45,9.0,9,9,9.0,0.0,1,10,10.0,False,1.0,complete,train,0.5,4.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/172.graphml,18,153,17.0,17,17,17.0,0.0,1,18,18.0,False,1.0,complete,train,0.5,8.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/173.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,train,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/174.graphml,9,36,8.0,8,8,8.0,0.0,1,9,9.0,False,1.0,complete,train,0.5,4.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/175.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,train,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/176.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,train,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/177.graphml,7,21,6.0,6,6,6.0,0.0,1,7,7.0,False,1.0,complete,train,0.5,3.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/178.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,train,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/179.graphml,15,105,14.0,14,14,14.0,0.0,1,15,15.0,False,1.0,complete,train,0.5,7.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/18.graphml,14,91,13.0,13,13,13.0,0.0,1,14,14.0,False,1.0,complete,train,0.5,6.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/180.graphml,15,105,14.0,14,14,14.0,0.0,1,15,15.0,False,1.0,complete,train,0.5,7.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/181.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,train,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/182.graphml,10,45,9.0,9,9,9.0,0.0,1,10,10.0,False,1.0,complete,train,0.5,4.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/183.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,train,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/184.graphml,10,45,9.0,9,9,9.0,0.0,1,10,10.0,False,1.0,complete,train,0.5,4.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/185.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,train,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/186.graphml,8,28,7.0,7,7,7.0,0.0,1,8,8.0,False,1.0,complete,train,0.5,3.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/187.graphml,5,10,4.0,4,4,4.0,0.0,1,5,5.0,False,1.0,complete,train,0.5,2.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/train/188.graphml,13,78,12.0,12,12,12.0,0.0,1,13,13.0,False,1.0,complete,train,0.5,6.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/0.graphml,5,10,4.0,4,4,4.0,0.0,1,5,5.0,False,1.0,complete,valid,0.5,2.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/1.graphml,18,153,17.0,17,17,17.0,0.0,1,18,18.0,False,1.0,complete,valid,0.5,8.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/10.graphml,18,153,17.0,17,17,17.0,0.0,1,18,18.0,False,1.0,complete,valid,0.5,8.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/100.graphml,10,45,9.0,9,9,9.0,0.0,1,10,10.0,False,1.0,complete,valid,0.5,4.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/101.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,valid,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/102.graphml,14,91,13.0,13,13,13.0,0.0,1,14,14.0,False,1.0,complete,valid,0.5,6.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/103.graphml,8,28,7.0,7,7,7.0,0.0,1,8,8.0,False,1.0,complete,valid,0.5,3.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/104.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/105.graphml,13,78,12.0,12,12,12.0,0.0,1,13,13.0,False,1.0,complete,valid,0.5,6.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/106.graphml,14,91,13.0,13,13,13.0,0.0,1,14,14.0,False,1.0,complete,valid,0.5,6.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/107.graphml,8,28,7.0,7,7,7.0,0.0,1,8,8.0,False,1.0,complete,valid,0.5,3.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/108.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,valid,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/109.graphml,8,28,7.0,7,7,7.0,0.0,1,8,8.0,False,1.0,complete,valid,0.5,3.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/11.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,valid,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/110.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,valid,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/111.graphml,15,105,14.0,14,14,14.0,0.0,1,15,15.0,False,1.0,complete,valid,0.5,7.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/112.graphml,7,21,6.0,6,6,6.0,0.0,1,7,7.0,False,1.0,complete,valid,0.5,3.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/113.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/114.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,valid,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/115.graphml,5,10,4.0,4,4,4.0,0.0,1,5,5.0,False,1.0,complete,valid,0.5,2.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/116.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/117.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/118.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,valid,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/119.graphml,13,78,12.0,12,12,12.0,0.0,1,13,13.0,False,1.0,complete,valid,0.5,6.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/12.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,valid,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/120.graphml,14,91,13.0,13,13,13.0,0.0,1,14,14.0,False,1.0,complete,valid,0.5,6.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/121.graphml,7,21,6.0,6,6,6.0,0.0,1,7,7.0,False,1.0,complete,valid,0.5,3.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/122.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/123.graphml,10,45,9.0,9,9,9.0,0.0,1,10,10.0,False,1.0,complete,valid,0.5,4.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/124.graphml,5,10,4.0,4,4,4.0,0.0,1,5,5.0,False,1.0,complete,valid,0.5,2.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/125.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/126.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,valid,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/127.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/128.graphml,6,15,5.0,5,5,5.0,0.0,1,6,6.0,False,1.0,complete,valid,0.5,2.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/129.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,valid,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/13.graphml,6,15,5.0,5,5,5.0,0.0,1,6,6.0,False,1.0,complete,valid,0.5,2.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/130.graphml,9,36,8.0,8,8,8.0,0.0,1,9,9.0,False,1.0,complete,valid,0.5,4.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/131.graphml,14,91,13.0,13,13,13.0,0.0,1,14,14.0,False,1.0,complete,valid,0.5,6.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/132.graphml,6,15,5.0,5,5,5.0,0.0,1,6,6.0,False,1.0,complete,valid,0.5,2.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/133.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,valid,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/134.graphml,18,153,17.0,17,17,17.0,0.0,1,18,18.0,False,1.0,complete,valid,0.5,8.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/135.graphml,9,36,8.0,8,8,8.0,0.0,1,9,9.0,False,1.0,complete,valid,0.5,4.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/136.graphml,9,36,8.0,8,8,8.0,0.0,1,9,9.0,False,1.0,complete,valid,0.5,4.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/137.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,valid,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/138.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/139.graphml,13,78,12.0,12,12,12.0,0.0,1,13,13.0,False,1.0,complete,valid,0.5,6.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/14.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/140.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/141.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,valid,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/142.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/143.graphml,13,78,12.0,12,12,12.0,0.0,1,13,13.0,False,1.0,complete,valid,0.5,6.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/144.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/145.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,valid,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/146.graphml,14,91,13.0,13,13,13.0,0.0,1,14,14.0,False,1.0,complete,valid,0.5,6.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/147.graphml,8,28,7.0,7,7,7.0,0.0,1,8,8.0,False,1.0,complete,valid,0.5,3.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/148.graphml,18,153,17.0,17,17,17.0,0.0,1,18,18.0,False,1.0,complete,valid,0.5,8.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/149.graphml,15,105,14.0,14,14,14.0,0.0,1,15,15.0,False,1.0,complete,valid,0.5,7.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/15.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/150.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,valid,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/151.graphml,8,28,7.0,7,7,7.0,0.0,1,8,8.0,False,1.0,complete,valid,0.5,3.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/152.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,valid,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/153.graphml,5,10,4.0,4,4,4.0,0.0,1,5,5.0,False,1.0,complete,valid,0.5,2.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/154.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/155.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/156.graphml,6,15,5.0,5,5,5.0,0.0,1,6,6.0,False,1.0,complete,valid,0.5,2.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/157.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/158.graphml,9,36,8.0,8,8,8.0,0.0,1,9,9.0,False,1.0,complete,valid,0.5,4.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/159.graphml,5,10,4.0,4,4,4.0,0.0,1,5,5.0,False,1.0,complete,valid,0.5,2.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/16.graphml,13,78,12.0,12,12,12.0,0.0,1,13,13.0,False,1.0,complete,valid,0.5,6.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/160.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,valid,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/161.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,valid,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/162.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/163.graphml,15,105,14.0,14,14,14.0,0.0,1,15,15.0,False,1.0,complete,valid,0.5,7.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/164.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/165.graphml,18,153,17.0,17,17,17.0,0.0,1,18,18.0,False,1.0,complete,valid,0.5,8.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/166.graphml,6,15,5.0,5,5,5.0,0.0,1,6,6.0,False,1.0,complete,valid,0.5,2.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/167.graphml,9,36,8.0,8,8,8.0,0.0,1,9,9.0,False,1.0,complete,valid,0.5,4.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/168.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,valid,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/169.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/17.graphml,10,45,9.0,9,9,9.0,0.0,1,10,10.0,False,1.0,complete,valid,0.5,4.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/170.graphml,17,136,16.0,16,16,16.0,0.0,1,17,17.0,False,1.0,complete,valid,0.5,8.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/171.graphml,6,15,5.0,5,5,5.0,0.0,1,6,6.0,False,1.0,complete,valid,0.5,2.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/172.graphml,15,105,14.0,14,14,14.0,0.0,1,15,15.0,False,1.0,complete,valid,0.5,7.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/173.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/174.graphml,15,105,14.0,14,14,14.0,0.0,1,15,15.0,False,1.0,complete,valid,0.5,7.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/175.graphml,18,153,17.0,17,17,17.0,0.0,1,18,18.0,False,1.0,complete,valid,0.5,8.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/176.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,valid,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/177.graphml,5,10,4.0,4,4,4.0,0.0,1,5,5.0,False,1.0,complete,valid,0.5,2.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/178.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,valid,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/179.graphml,19,171,18.0,18,18,18.0,0.0,1,19,19.0,False,1.0,complete,valid,0.5,9.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/18.graphml,15,105,14.0,14,14,14.0,0.0,1,15,15.0,False,1.0,complete,valid,0.5,7.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/180.graphml,12,66,11.0,11,11,11.0,0.0,1,12,12.0,False,1.0,complete,valid,0.5,5.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/181.graphml,7,21,6.0,6,6,6.0,0.0,1,7,7.0,False,1.0,complete,valid,0.5,3.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/182.graphml,9,36,8.0,8,8,8.0,0.0,1,9,9.0,False,1.0,complete,valid,0.5,4.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/183.graphml,16,120,15.0,15,15,15.0,0.0,1,16,16.0,False,1.0,complete,valid,0.5,7.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/184.graphml,11,55,10.0,10,10,10.0,0.0,1,11,11.0,False,1.0,complete,valid,0.5,5.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/185.graphml,10,45,9.0,9,9,9.0,0.0,1,10,10.0,False,1.0,complete,valid,0.5,4.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/186.graphml,10,45,9.0,9,9,9.0,0.0,1,10,10.0,False,1.0,complete,valid,0.5,4.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/187.graphml,8,28,7.0,7,7,7.0,0.0,1,8,8.0,False,1.0,complete,valid,0.5,3.5
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/complete/valid/188.graphml,5,10,4.0,4,4,4.0,0.0,1,5,5.0,False,1.0,complete,valid,0.5,2.0
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/er/test/0.graphml,18,115,12.777777777777779,15,11,13.0,1.227262335243029,1,18,18.0,False,0.736067636067636,er,test,0.3758169934640523,6.388888888888889
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/er/test/1.graphml,10,14,2.8,5,0,3.0,1.469693845669907,2,9,5.0,False,0.24666666666666667,er,test,0.15555555555555556,1.4
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/er/test/10.graphml,9,2,0.4444444444444444,2,0,0.0,0.6849348892187752,7,3,1.2857142857142858,False,0.0,er,test,0.027777777777777776,0.2222222222222222
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/er/test/100.graphml,11,32,5.818181818181818,8,4,6.0,1.3360853142453697,1,11,11.0,False,0.48896103896103893,er,test,0.2909090909090909,2.909090909090909
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/er/test/101.graphml,8,11,2.75,5,0,3.0,1.7853571071357126,2,7,4.0,False,0.4791666666666667,er,test,0.19642857142857142,1.375
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/er/test/102.graphml,17,91,10.705882352941176,14,7,11.0,1.871291025951396,1,17,17.0,False,0.6612237435766848,er,test,0.33455882352941174,5.352941176470588
/data/young/capstone/graph-learning-benchmarks/submodules/graph-token/graphs/er/test/103.graphml,19,37,3.8947368421052633,7,0,3.0,2.023408714393798,2,18,9.5,False,0.19473684210526315,er,test,0.10818713450292397,1.9473684210526316
